batch	param	setting	dataset	ESS	hr	partition	Leff	L	N	mean.speed	CD_weight	RW_weight	SPP_weight	NER_weight	NER_acc	NE_acc	correctBactrian	ESS.hr
3	TipRates	cat	Moyle_2016	9832.29883507617	4.12694444444444	1	0.5	0.8	106	1	-1	-1	-1	-1	-1	-1	TRUE	2382.46454911989
3	height	cat	Moyle_2016	3957.88635722321	4.12694444444444	1	0.5	0.8	106	1	-1	-1	-1	-1	-1	-1	TRUE	959.035531130346
3	ucldStdev	cat	Moyle_2016	4729.67017035278	4.12694444444444	1	0.5	0.8	106	1	-1	-1	-1	-1	-1	-1	TRUE	1146.04648403244
3	kappa	cat	Moyle_2016	22829.8976863804	4.12694444444444	1	0.5	0.8	106	1	-1	-1	-1	-1	-1	-1	TRUE	5531.91301547886
3	prior	cat_adaptive	Moyle_2016	10927.1871542532	5.21333333333333	1	0.5	0.8	106	1	-1	-1	-1	-1	-1	-1	TRUE	2096.0077661611
3	likelihood	cat_adaptive	Moyle_2016	5053.87379980041	5.21333333333333	1	0.5	0.8	106	1	-1	-1	-1	-1	-1	-1	TRUE	969.413132954044
3	TipRates	cat_adaptive	Moyle_2016	13467.1407536123	5.21333333333333	1	0.5	0.8	106	1	-1	-1	-1	-1	-1	-1	TRUE	2583.21114199724
3	height	cat_adaptive	Moyle_2016	5867.41499075577	5.21333333333333	1	0.5	0.8	106	1	-1	-1	-1	-1	-1	-1	TRUE	1125.46323352093
3	ucldStdev	cat_adaptive	Moyle_2016	7245.36469645971	5.21333333333333	1	0.5	0.8	106	1	-1	-1	-1	-1	-1	-1	TRUE	1389.77583691683
3	kappa	cat_adaptive	Moyle_2016	20960.0292915726	5.21333333333333	1	0.5	0.8	106	1	-1	-1	-1	-1	-1	-1	TRUE	4020.46597664435
3	prior	real_06	Moyle_2016	14.5196591429738	2.37972222222222	1	0.5	0.8	106	1	-1	-1	-1	-1	-1	-1	TRUE	6.1014092348203
3	likelihood	real_06	Moyle_2016	18.7235781965743	2.37972222222222	1	0.5	0.8	106	1	-1	-1	-1	-1	-1	-1	TRUE	7.86796795934019
3	TipRates	real_06	Moyle_2016	1646.206671414	2.37972222222222	1	0.5	0.8	106	1	-1	-1	-1	-1	-1	-1	TRUE	691.764213504191
3	height	real_06	Moyle_2016	975.056315771989	2.37972222222222	1	0.5	0.8	106	1	-1	-1	-1	-1	-1	-1	TRUE	409.735349221333
3	ucldStdev	real_06	Moyle_2016	15.8387602915774	2.37972222222222	1	0.5	0.8	106	1	-1	-1	-1	-1	-1	-1	TRUE	6.65571811015275
3	kappa	real_06	Moyle_2016	23364.5692307805	2.37972222222222	1	0.5	0.8	106	1	-1	-1	-1	-1	-1	-1	TRUE	9818.19180936266
3	prior	real	Moyle_2016	2824.3759623961	5.31055555555556	1	0.5	0.8	106	1	-1	-1	-1	-1	-1	-1	TRUE	531.841901068414
3	likelihood	real	Moyle_2016	5032.74775107986	5.31055555555556	1	0.5	0.8	106	1	-1	-1	-1	-1	-1	-1	TRUE	947.687619201144
3	TipRates	real	Moyle_2016	7367.00922118792	5.31055555555556	1	0.5	0.8	106	1	-1	-1	-1	-1	-1	-1	TRUE	1387.23889508717
3	height	real	Moyle_2016	3077.28656163019	5.31055555555556	1	0.5	0.8	106	1	-1	-1	-1	-1	-1	-1	TRUE	579.466033155596
3	ucldStdev	real	Moyle_2016	2464.34253587268	5.31055555555556	1	0.5	0.8	106	1	-1	-1	-1	-1	-1	-1	TRUE	464.046088981152
3	kappa	real	Moyle_2016	22115.3096417216	5.31055555555556	1	0.5	0.8	106	1	-1	-1	-1	-1	-1	-1	TRUE	4164.40604196034
3	prior	real_adaptive	Moyle_2016	5476.2346683223	2.63666666666667	1	0.5	0.8	106	1	0.393738739026484	0.121545965969438	0.141616206680226	-1	-1	-1	TRUE	2076.95373008431
3	likelihood	real_adaptive	Moyle_2016	4334.47996191366	2.63666666666667	1	0.5	0.8	106	1	0.393738739026484	0.121545965969438	0.141616206680226	-1	-1	-1	TRUE	1643.92413220493
3	TipRates	real_adaptive	Moyle_2016	12365.6853242918	2.63666666666667	1	0.5	0.8	106	1	0.393738739026484	0.121545965969438	0.141616206680226	-1	-1	-1	TRUE	4689.89329619159
3	height	real_adaptive	Moyle_2016	5069.37784835191	2.63666666666667	1	0.5	0.8	106	1	0.393738739026484	0.121545965969438	0.141616206680226	-1	-1	-1	TRUE	1922.64646587304
3	ucldStdev	real_adaptive	Moyle_2016	5981.79451717555	2.63666666666667	1	0.5	0.8	106	1	0.393738739026484	0.121545965969438	0.141616206680226	-1	-1	-1	TRUE	2268.69577136873
3	kappa	real_adaptive	Moyle_2016	24380.7742546731	2.63666666666667	1	0.5	0.8	106	1	0.393738739026484	0.121545965969438	0.141616206680226	-1	-1	-1	TRUE	9246.81703717057
3	prior	quant_06_cached	Moyle_2016	9553.68779907402	5.29194444444444	1	0.5	0.8	106	1	-1	-1	-1	-1	-1	-1	TRUE	1805.32654856262
3	likelihood	quant_06_cached	Moyle_2016	6135.1108677074	5.29194444444444	1	0.5	0.8	106	1	-1	-1	-1	-1	-1	-1	TRUE	1159.33017289101
3	TipRates	quant_06_cached	Moyle_2016	12476.3164136521	5.29194444444444	1	0.5	0.8	106	1	-1	-1	-1	-1	-1	-1	TRUE	2357.60532723466
3	height	quant_06_cached	Moyle_2016	4742.8051294718	5.29194444444444	1	0.5	0.8	106	1	-1	-1	-1	-1	-1	-1	TRUE	896.23108845197
3	ucldStdev	quant_06_cached	Moyle_2016	7936.94274198131	5.29194444444444	1	0.5	0.8	106	1	-1	-1	-1	-1	-1	-1	TRUE	1499.81596090141
3	kappa	quant_06_cached	Moyle_2016	20065.2877185412	5.29194444444444	1	0.5	0.8	106	1	-1	-1	-1	-1	-1	-1	TRUE	3791.66635802574
3	prior	quant_cached_adaptive	Moyle_2016	11271.7887305282	6.24333333333333	1	0.5	0.8	106	1	-1	-1	-1	-1	-1	-1	TRUE	1805.41196965215
3	likelihood	quant_cached_adaptive	Moyle_2016	4701.19326412636	6.24333333333333	1	0.5	0.8	106	1	-1	-1	-1	-1	-1	-1	TRUE	752.994115983933
3	TipRates	quant_cached_adaptive	Moyle_2016	13666.9870038389	6.24333333333333	1	0.5	0.8	106	1	-1	-1	-1	-1	-1	-1	TRUE	2189.05291038531
3	height	quant_cached_adaptive	Moyle_2016	5354.24711013855	6.24333333333333	1	0.5	0.8	106	1	-1	-1	-1	-1	-1	-1	TRUE	857.594304880708
3	ucldStdev	quant_cached_adaptive	Moyle_2016	8760.17102105482	6.24333333333333	1	0.5	0.8	106	1	-1	-1	-1	-1	-1	-1	TRUE	1403.1240289997
3	kappa	quant_cached_adaptive	Moyle_2016	22114.588764259	6.24333333333333	1	0.5	0.8	106	1	-1	-1	-1	-1	-1	-1	TRUE	3542.11245556739
3	prior	quant_cached	Moyle_2016	6395.15834282575	7.21722222222222	1	0.5	0.8	106	1	-1	-1	-1	-1	-1	-1	TRUE	886.096914562878
3	likelihood	quant_cached	Moyle_2016	5523.87977629384	7.21722222222222	1	0.5	0.8	106	1	-1	-1	-1	-1	-1	-1	TRUE	765.374766940875
3	TipRates	quant_cached	Moyle_2016	10162.5346442243	7.21722222222222	1	0.5	0.8	106	1	-1	-1	-1	-1	-1	-1	TRUE	1408.09501651942
3	height	quant_cached	Moyle_2016	4156.95330726343	7.21722222222222	1	0.5	0.8	106	1	-1	-1	-1	-1	-1	-1	TRUE	575.976903477343
3	ucldStdev	quant_cached	Moyle_2016	4755.02053529685	7.21722222222222	1	0.5	0.8	106	1	-1	-1	-1	-1	-1	-1	TRUE	658.843581212711
3	kappa	quant_cached	Moyle_2016	22789.3064094967	7.21722222222222	1	0.5	0.8	106	1	-1	-1	-1	-1	-1	-1	TRUE	3157.62847641398
3	prior	cat	Ran_2018_dna	42.9690626248687	0.000277777777777778	16	10.5	15.5	38	1	-1	-1	-1	-1	-1	-1	TRUE	154688.625449527
3	likelihood	cat	Ran_2018_dna	176.534091353837	0.000277777777777778	16	10.5	15.5	38	1	-1	-1	-1	-1	-1	-1	TRUE	635522.728873813
3	TipRates	cat	Ran_2018_dna	43.5967231436416	0.000277777777777778	16	10.5	15.5	38	1	-1	-1	-1	-1	-1	-1	TRUE	156948.20331711
3	height	cat	Ran_2018_dna	37.448047411878	0.000277777777777778	16	10.5	15.5	38	1	-1	-1	-1	-1	-1	-1	TRUE	134812.970682761
3	ucldStdev	cat	Ran_2018_dna	12.3149497844189	0.000277777777777778	16	10.5	15.5	38	1	-1	-1	-1	-1	-1	-1	TRUE	44333.819223908
3	kappa	cat	Ran_2018_dna	9897.24370804649	0.000277777777777778	16	10.5	15.5	38	1	-1	-1	-1	-1	-1	-1	TRUE	35630077.3489674
3	prior	cat_adaptive	Ran_2018_dna	126.633727535961	16.0761111111111	16	10.5	15.5	38	1	0.0514447215102952	0.127742889756263	0.412344451755421	-1	-1	-1	TRUE	7.87713686853267
3	likelihood	cat_adaptive	Ran_2018_dna	894.593062214726	16.0761111111111	16	10.5	15.5	38	1	0.0514447215102952	0.127742889756263	0.412344451755421	-1	-1	-1	TRUE	55.6473550121473
3	TipRates	cat_adaptive	Ran_2018_dna	100.260077318331	16.0761111111111	16	10.5	15.5	38	1	0.0514447215102952	0.127742889756263	0.412344451755421	-1	-1	-1	TRUE	6.23658773103623
3	height	cat_adaptive	Ran_2018_dna	62.3971597461422	16.0761111111111	16	10.5	15.5	38	1	0.0514447215102952	0.127742889756263	0.412344451755421	-1	-1	-1	TRUE	3.88135907464685
3	ucldStdev	cat_adaptive	Ran_2018_dna	30.0103979021763	16.0761111111111	16	10.5	15.5	38	1	0.0514447215102952	0.127742889756263	0.412344451755421	-1	-1	-1	TRUE	1.86676974889993
3	kappa	cat_adaptive	Ran_2018_dna	9615.31963569835	16.0761111111111	16	10.5	15.5	38	1	0.0514447215102952	0.127742889756263	0.412344451755421	-1	-1	-1	TRUE	598.112290294676
3	prior	real_06	Ran_2018_dna	62.3264972423488	0	16	10.5	15.5	38	1	-1	-1	-1	-1	-1	-1	TRUE	Inf
3	likelihood	real_06	Ran_2018_dna	8076.44235067361	0	16	10.5	15.5	38	1	-1	-1	-1	-1	-1	-1	TRUE	Inf
3	TipRates	real_06	Ran_2018_dna	114.991893264819	0	16	10.5	15.5	38	1	-1	-1	-1	-1	-1	-1	TRUE	Inf
3	height	real_06	Ran_2018_dna	43.1315081222871	0	16	10.5	15.5	38	1	-1	-1	-1	-1	-1	-1	TRUE	Inf
3	ucldStdev	real_06	Ran_2018_dna	107.046821896815	0	16	10.5	15.5	38	1	-1	-1	-1	-1	-1	-1	TRUE	Inf
3	kappa	real_06	Ran_2018_dna	9715.37820676589	0	16	10.5	15.5	38	1	-1	-1	-1	-1	-1	-1	TRUE	Inf
3	prior	real	Ran_2018_dna	373.31282954816	0	16	10.5	15.5	38	1	-1	-1	-1	-1	-1	-1	TRUE	Inf
3	likelihood	real	Ran_2018_dna	9586.42203811736	0	16	10.5	15.5	38	1	-1	-1	-1	-1	-1	-1	TRUE	Inf
3	TipRates	real	Ran_2018_dna	6335.89840102657	0	16	10.5	15.5	38	1	-1	-1	-1	-1	-1	-1	TRUE	Inf
3	height	real	Ran_2018_dna	667.88880927007	0	16	10.5	15.5	38	1	-1	-1	-1	-1	-1	-1	TRUE	Inf
3	ucldStdev	real	Ran_2018_dna	151.848287651329	0	16	10.5	15.5	38	1	-1	-1	-1	-1	-1	-1	TRUE	Inf
3	kappa	real	Ran_2018_dna	9982.98793714137	0	16	10.5	15.5	38	1	-1	-1	-1	-1	-1	-1	TRUE	Inf
3	prior	real_adaptive	Ran_2018_dna	3778.54657224544	13.3827777777778	16	10.5	15.5	38	1	-1	-1	-1	-1	-1	-1	TRUE	282.343967372734
3	likelihood	real_adaptive	Ran_2018_dna	11038.4170643186	13.3827777777778	16	10.5	15.5	38	1	-1	-1	-1	-1	-1	-1	TRUE	824.8225628201
3	TipRates	real_adaptive	Ran_2018_dna	6760.3019895834	13.3827777777778	16	10.5	15.5	38	1	-1	-1	-1	-1	-1	-1	TRUE	505.149386908968
3	height	real_adaptive	Ran_2018_dna	564.017289980469	13.3827777777778	16	10.5	15.5	38	1	-1	-1	-1	-1	-1	-1	TRUE	42.1450090068016
3	ucldStdev	real_adaptive	Ran_2018_dna	3981.0067284905	13.3827777777778	16	10.5	15.5	38	1	-1	-1	-1	-1	-1	-1	TRUE	297.472377902067
3	kappa	real_adaptive	Ran_2018_dna	10087.7184938031	13.3827777777778	16	10.5	15.5	38	1	-1	-1	-1	-1	-1	-1	TRUE	753.783606162384
3	prior	quant_06_cached	Ran_2018_dna	288.966929327515	17.3219444444444	16	10.5	15.5	38	1	-1	-1	-1	-1	-1	-1	TRUE	16.6821300145777
3	likelihood	quant_06_cached	Ran_2018_dna	1578.14426773802	17.3219444444444	16	10.5	15.5	38	1	-1	-1	-1	-1	-1	-1	TRUE	91.1066464160245
3	TipRates	quant_06_cached	Ran_2018_dna	117.763136750603	17.3219444444444	16	10.5	15.5	38	1	-1	-1	-1	-1	-1	-1	TRUE	6.79849407947802
3	height	quant_06_cached	Ran_2018_dna	202.135908470941	17.3219444444444	16	10.5	15.5	38	1	-1	-1	-1	-1	-1	-1	TRUE	11.6693543914333
3	ucldStdev	quant_06_cached	Ran_2018_dna	20.314702515091	17.3219444444444	16	10.5	15.5	38	1	-1	-1	-1	-1	-1	-1	TRUE	1.17277263994496
3	kappa	quant_06_cached	Ran_2018_dna	9737.66864771967	17.3219444444444	16	10.5	15.5	38	1	-1	-1	-1	-1	-1	-1	TRUE	562.157942426768
3	prior	quant_cached_adaptive	Ran_2018_dna	1967.63547923427	27.3827777777778	16	10.5	15.5	38	1	-1	-1	-1	-1	-1	-1	TRUE	71.8566792310998
3	likelihood	quant_cached_adaptive	Ran_2018_dna	10215.630712847	27.3827777777778	16	10.5	15.5	38	1	-1	-1	-1	-1	-1	-1	TRUE	373.067728765539
3	TipRates	quant_cached_adaptive	Ran_2018_dna	8002.2926590671	27.3827777777778	16	10.5	15.5	38	1	-1	-1	-1	-1	-1	-1	TRUE	292.238162395682
3	height	quant_cached_adaptive	Ran_2018_dna	1281.28619741089	27.3827777777778	16	10.5	15.5	38	1	-1	-1	-1	-1	-1	-1	TRUE	46.7916808078802
3	ucldStdev	quant_cached_adaptive	Ran_2018_dna	2699.51835271615	27.3827777777778	16	10.5	15.5	38	1	-1	-1	-1	-1	-1	-1	TRUE	98.5845327535368
3	kappa	quant_cached_adaptive	Ran_2018_dna	10335.6062241614	27.3827777777778	16	10.5	15.5	38	1	-1	-1	-1	-1	-1	-1	TRUE	377.449150996987
3	prior	quant_cached	Ran_2018_dna	729.427247983076	17.2561111111111	16	10.5	15.5	38	1	-1	-1	-1	-1	-1	-1	TRUE	42.2706624503247
3	likelihood	quant_cached	Ran_2018_dna	10313.4905178775	17.2561111111111	16	10.5	15.5	38	1	-1	-1	-1	-1	-1	-1	TRUE	597.671772711102
3	TipRates	quant_cached	Ran_2018_dna	6795.8297883801	17.2561111111111	16	10.5	15.5	38	1	-1	-1	-1	-1	-1	-1	TRUE	393.821629023025
3	height	quant_cached	Ran_2018_dna	524.730216680898	17.2561111111111	16	10.5	15.5	38	1	-1	-1	-1	-1	-1	-1	TRUE	30.4083703044208
3	ucldStdev	quant_cached	Ran_2018_dna	75.459291334076	17.2561111111111	16	10.5	15.5	38	1	-1	-1	-1	-1	-1	-1	TRUE	4.37290249513334
3	kappa	quant_cached	Ran_2018_dna	9171.3687444429	17.2561111111111	16	10.5	15.5	38	1	-1	-1	-1	-1	-1	-1	TRUE	531.4852625478
3	prior	cat	Rightmyer_2013	2775.57537563017	6.69944444444444	4	1	2.2	94	1	-1	-1	-1	-1	-1	-1	TRUE	414.299334615998
3	likelihood	cat	Rightmyer_2013	822.590822303023	6.69944444444444	4	1	2.2	94	1	-1	-1	-1	-1	-1	-1	TRUE	122.784930769172
3	TipRates	cat	Rightmyer_2013	8057.09017306049	6.69944444444444	4	1	2.2	94	1	-1	-1	-1	-1	-1	-1	TRUE	1202.6504943618
3	height	cat	Rightmyer_2013	1449.30636872873	6.69944444444444	4	1	2.2	94	1	-1	-1	-1	-1	-1	-1	TRUE	216.332321395781
3	ucldStdev	cat	Rightmyer_2013	1565.9983283223	6.69944444444444	4	1	2.2	94	1	-1	-1	-1	-1	-1	-1	TRUE	233.750476074313
3	kappa	cat	Rightmyer_2013	21225.4129391356	6.69944444444444	4	1	2.2	94	1	-1	-1	-1	-1	-1	-1	TRUE	3168.23478650337
3	prior	cat_adaptive	Rightmyer_2013	4724.43645102148	7.125	4	1	2.2	94	1	0.000175020966141997	0.322706027624227	0.36735326966901	-1	-1	-1	TRUE	663.078800143366
3	likelihood	cat_adaptive	Rightmyer_2013	1485.60904982394	7.125	4	1	2.2	94	1	0.000175020966141997	0.322706027624227	0.36735326966901	-1	-1	-1	TRUE	208.506533308624
3	TipRates	cat_adaptive	Rightmyer_2013	10818.6953107655	7.125	4	1	2.2	94	1	0.000175020966141997	0.322706027624227	0.36735326966901	-1	-1	-1	TRUE	1518.41337694954
3	height	cat_adaptive	Rightmyer_2013	1843.02544609965	7.125	4	1	2.2	94	1	0.000175020966141997	0.322706027624227	0.36735326966901	-1	-1	-1	TRUE	258.670238049073
3	ucldStdev	cat_adaptive	Rightmyer_2013	3118.82877849934	7.125	4	1	2.2	94	1	0.000175020966141997	0.322706027624227	0.36735326966901	-1	-1	-1	TRUE	437.7303548771
3	kappa	cat_adaptive	Rightmyer_2013	21488.8941172294	7.125	4	1	2.2	94	1	0.000175020966141997	0.322706027624227	0.36735326966901	-1	-1	-1	TRUE	3015.98513926026
3	prior	real_06	Rightmyer_2013	19.7589657797672	4.50055555555556	4	1	2.2	94	1	-1	-1	-1	-1	-1	-1	TRUE	4.39033926719922
3	likelihood	real_06	Rightmyer_2013	52.0348442861948	4.50055555555556	4	1	2.2	94	1	-1	-1	-1	-1	-1	-1	TRUE	11.5618713387422
3	TipRates	real_06	Rightmyer_2013	3292.19619785311	4.50055555555556	4	1	2.2	94	1	-1	-1	-1	-1	-1	-1	TRUE	731.508845344477
3	height	real_06	Rightmyer_2013	222.431791999829	4.50055555555556	4	1	2.2	94	1	-1	-1	-1	-1	-1	-1	TRUE	49.4231854832357
3	ucldStdev	real_06	Rightmyer_2013	23.7725191929208	4.50055555555556	4	1	2.2	94	1	-1	-1	-1	-1	-1	-1	TRUE	5.28212992806535
3	kappa	real_06	Rightmyer_2013	17497.0485211496	4.50055555555556	4	1	2.2	94	1	-1	-1	-1	-1	-1	-1	TRUE	3887.7530351894
3	prior	real	Rightmyer_2013	3156.14454627112	7.83444444444444	4	1	2.2	94	1	-1	-1	-1	-1	-1	-1	TRUE	402.854927193874
3	likelihood	real	Rightmyer_2013	969.281391152864	7.83444444444444	4	1	2.2	94	1	-1	-1	-1	-1	-1	-1	TRUE	123.720500927184
3	TipRates	real	Rightmyer_2013	6924.96834958526	7.83444444444444	4	1	2.2	94	1	-1	-1	-1	-1	-1	-1	TRUE	883.913134963372
3	height	real	Rightmyer_2013	999.342128653679	7.83444444444444	4	1	2.2	94	1	-1	-1	-1	-1	-1	-1	TRUE	127.557497629884
3	ucldStdev	real	Rightmyer_2013	1711.17911758318	7.83444444444444	4	1	2.2	94	1	-1	-1	-1	-1	-1	-1	TRUE	218.41741679547
3	kappa	real	Rightmyer_2013	20641.4736714548	7.83444444444444	4	1	2.2	94	1	-1	-1	-1	-1	-1	-1	TRUE	2634.70802784135
3	prior	real_adaptive	Rightmyer_2013	6445.16548269017	4.66527777777778	4	1	2.2	94	1	-1	-1	-1	-1	-1	-1	TRUE	1381.51805523576
3	likelihood	real_adaptive	Rightmyer_2013	2026.33446312364	4.66527777777778	4	1	2.2	94	1	-1	-1	-1	-1	-1	-1	TRUE	434.343796799352
3	TipRates	real_adaptive	Rightmyer_2013	10109.231193571	4.66527777777778	4	1	2.2	94	1	-1	-1	-1	-1	-1	-1	TRUE	2166.90874050942
3	height	real_adaptive	Rightmyer_2013	784.691951061837	4.66527777777778	4	1	2.2	94	1	-1	-1	-1	-1	-1	-1	TRUE	168.198334255589
3	ucldStdev	real_adaptive	Rightmyer_2013	5504.74531108633	4.66527777777778	4	1	2.2	94	1	-1	-1	-1	-1	-1	-1	TRUE	1179.93945340344
3	kappa	real_adaptive	Rightmyer_2013	19758.20322277	4.66527777777778	4	1	2.2	94	1	-1	-1	-1	-1	-1	-1	TRUE	4235.1611552231
3	prior	quant_06_cached	Rightmyer_2013	7008.73745034071	9.41722222222222	4	1	2.2	94	1	-1	-1	-1	-1	-1	-1	TRUE	744.246794325602
3	likelihood	quant_06_cached	Rightmyer_2013	1726.62363696813	9.41722222222222	4	1	2.2	94	1	-1	-1	-1	-1	-1	-1	TRUE	183.34744537447
3	TipRates	quant_06_cached	Rightmyer_2013	11378.5414297986	9.41722222222222	4	1	2.2	94	1	-1	-1	-1	-1	-1	-1	TRUE	1208.26939848017
3	height	quant_06_cached	Rightmyer_2013	3123.33952352939	9.41722222222222	4	1	2.2	94	1	-1	-1	-1	-1	-1	-1	TRUE	331.662506185647
3	ucldStdev	quant_06_cached	Rightmyer_2013	2261.81498640021	9.41722222222222	4	1	2.2	94	1	-1	-1	-1	-1	-1	-1	TRUE	240.178572091344
3	kappa	quant_06_cached	Rightmyer_2013	19561.841466011	9.41722222222222	4	1	2.2	94	1	-1	-1	-1	-1	-1	-1	TRUE	2077.24114440563
3	prior	quant_cached_adaptive	Rightmyer_2013	5389.26817993891	11.5388888888889	4	1	2.2	94	1	-1	-1	-1	-1	-1	-1	TRUE	467.052610683199
3	likelihood	quant_cached_adaptive	Rightmyer_2013	2746.24920518774	11.5388888888889	4	1	2.2	94	1	-1	-1	-1	-1	-1	-1	TRUE	237.999449655172
3	TipRates	quant_cached_adaptive	Rightmyer_2013	12795.0635293179	11.5388888888889	4	1	2.2	94	1	-1	-1	-1	-1	-1	-1	TRUE	1108.864436821
3	height	quant_cached_adaptive	Rightmyer_2013	1709.11153897978	11.5388888888889	4	1	2.2	94	1	-1	-1	-1	-1	-1	-1	TRUE	148.117514211055
3	ucldStdev	quant_cached_adaptive	Rightmyer_2013	5861.36204003388	11.5388888888889	4	1	2.2	94	1	-1	-1	-1	-1	-1	-1	TRUE	507.965896584545
3	kappa	quant_cached_adaptive	Rightmyer_2013	20230.9264273412	11.5388888888889	4	1	2.2	94	1	-1	-1	-1	-1	-1	-1	TRUE	1753.2820206651
3	prior	quant_cached	Rightmyer_2013	4965.71326529599	9.72472222222222	4	1	2.2	94	1	-1	-1	-1	-1	-1	-1	TRUE	510.627774431305
3	likelihood	quant_cached	Rightmyer_2013	3017.17517259224	9.72472222222222	4	1	2.2	94	1	-1	-1	-1	-1	-1	-1	TRUE	310.258237062814
3	TipRates	quant_cached	Rightmyer_2013	9828.78659002648	9.72472222222222	4	1	2.2	94	1	-1	-1	-1	-1	-1	-1	TRUE	1010.70101185682
3	height	quant_cached	Rightmyer_2013	1949.8702253283	9.72472222222222	4	1	2.2	94	1	-1	-1	-1	-1	-1	-1	TRUE	200.506521499668
3	ucldStdev	quant_cached	Rightmyer_2013	4760.02030690945	9.72472222222222	4	1	2.2	94	1	-1	-1	-1	-1	-1	-1	TRUE	489.476223396099
3	kappa	quant_cached	Rightmyer_2013	21524.2411572197	9.72472222222222	4	1	2.2	94	1	-1	-1	-1	-1	-1	-1	TRUE	2213.35279973695
3	prior	cat	Sauquet_2011	755.2678903993	3.40805555555556	6	1.8	5.4	51	1	-1	-1	-1	-1	-1	-1	TRUE	221.612552403414
3	likelihood	cat	Sauquet_2011	1616.6166708005	3.40805555555556	6	1.8	5.4	51	1	-1	-1	-1	-1	-1	-1	TRUE	474.351619111727
3	TipRates	cat	Sauquet_2011	6016.09917210637	3.40805555555556	6	1.8	5.4	51	1	-1	-1	-1	-1	-1	-1	TRUE	1765.25853937427
3	height	cat	Sauquet_2011	427.091527305864	3.40805555555556	6	1.8	5.4	51	1	-1	-1	-1	-1	-1	-1	TRUE	125.318240956974
3	ucldStdev	cat	Sauquet_2011	771.188341271012	3.40805555555556	6	1.8	5.4	51	1	-1	-1	-1	-1	-1	-1	TRUE	226.283970052624
3	kappa	cat	Sauquet_2011	12064.4214448248	3.40805555555556	6	1.8	5.4	51	1	-1	-1	-1	-1	-1	-1	TRUE	3539.97205977418
3	prior	cat_adaptive	Sauquet_2011	1330.92312318497	4.75222222222222	6	1.8	5.4	51	1	-1	-1	-1	-1	-1	-1	TRUE	280.063317948673
3	likelihood	cat_adaptive	Sauquet_2011	1816.77303323702	4.75222222222222	6	1.8	5.4	51	1	-1	-1	-1	-1	-1	-1	TRUE	382.299679661752
3	TipRates	cat_adaptive	Sauquet_2011	6856.70946956326	4.75222222222222	6	1.8	5.4	51	1	-1	-1	-1	-1	-1	-1	TRUE	1442.84276890506
3	height	cat_adaptive	Sauquet_2011	805.423538307423	4.75222222222222	6	1.8	5.4	51	1	-1	-1	-1	-1	-1	-1	TRUE	169.483559615778
3	ucldStdev	cat_adaptive	Sauquet_2011	828.768373174005	4.75222222222222	6	1.8	5.4	51	1	-1	-1	-1	-1	-1	-1	TRUE	174.395963492309
3	kappa	cat_adaptive	Sauquet_2011	11282.253926719	4.75222222222222	6	1.8	5.4	51	1	-1	-1	-1	-1	-1	-1	TRUE	2374.10066262499
3	prior	real_06	Sauquet_2011	522.755374927236	2.53972222222222	6	1.8	5.4	51	1	-1	-1	-1	-1	-1	-1	TRUE	205.831712757087
3	likelihood	real_06	Sauquet_2011	2353.66887801801	2.53972222222222	6	1.8	5.4	51	1	-1	-1	-1	-1	-1	-1	TRUE	926.742640365836
3	TipRates	real_06	Sauquet_2011	5373.01897281634	2.53972222222222	6	1.8	5.4	51	1	-1	-1	-1	-1	-1	-1	TRUE	2115.59316440324
3	height	real_06	Sauquet_2011	366.492134308078	2.53972222222222	6	1.8	5.4	51	1	-1	-1	-1	-1	-1	-1	TRUE	144.304023133444
3	ucldStdev	real_06	Sauquet_2011	433.562730890779	2.53972222222222	6	1.8	5.4	51	1	-1	-1	-1	-1	-1	-1	TRUE	170.712657902965
3	kappa	real_06	Sauquet_2011	11877.5574004814	2.53972222222222	6	1.8	5.4	51	1	-1	-1	-1	-1	-1	-1	TRUE	4676.71515276531
3	prior	real	Sauquet_2011	2117.1589153363	3.73861111111111	6	1.8	5.4	51	1	-1	-1	-1	-1	-1	-1	TRUE	566.295571380538
3	likelihood	real	Sauquet_2011	2840.24350773065	3.73861111111111	6	1.8	5.4	51	1	-1	-1	-1	-1	-1	-1	TRUE	759.705522537361
3	TipRates	real	Sauquet_2011	8259.90280249835	3.73861111111111	6	1.8	5.4	51	1	-1	-1	-1	-1	-1	-1	TRUE	2209.35062701494
3	height	real	Sauquet_2011	1476.90648068595	3.73861111111111	6	1.8	5.4	51	1	-1	-1	-1	-1	-1	-1	TRUE	395.041483800387
3	ucldStdev	real	Sauquet_2011	1198.6333004002	3.73861111111111	6	1.8	5.4	51	1	-1	-1	-1	-1	-1	-1	TRUE	320.609248936824
3	kappa	real	Sauquet_2011	12226.6184203908	3.73861111111111	6	1.8	5.4	51	1	-1	-1	-1	-1	-1	-1	TRUE	3270.3637947401
3	prior	real_adaptive	Sauquet_2011	2877.9547027438	2.6475	6	1.8	5.4	51	1	0.711771295739603	0.087109317595488	0.0600992402231555	-1	-1	-1	TRUE	1087.04615778803
3	likelihood	real_adaptive	Sauquet_2011	2210.38619671624	2.6475	6	1.8	5.4	51	1	0.711771295739603	0.087109317595488	0.0600992402231555	-1	-1	-1	TRUE	834.895636153441
